package,class,layer,count
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PhotoCreationTest,Domain Layer,0.25
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentTest,Cross-Cutting,0.25
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentTest,Presentation Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentTest,Service Layer,0.25
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentTest$PlanTestFrame,Presentation Layer,1.0
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentWithFurnitureTest,Cross-Cutting,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentWithFurnitureTest,Service Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanComponentWithFurnitureTest$TestFrame,Presentation Layer,1.0
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanControllerTest,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PlanControllerTest,Service Layer,0.6666666666666666
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PrintTest,Cross-Cutting,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.PrintTest,Presentation Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.RoomTest,Service Layer,0.4
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.RoomTest,Presentation Layer,0.4
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.RoomTest,Domain Layer,0.2
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.RoomTest$RoomTestFrame,Service Layer,1.0
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.TestUtilities,Cross-Cutting,1.0
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.ThreadedTaskControllerTest,Cross-Cutting,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.ThreadedTaskControllerTest,Service Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.TransferHandlerTest,Cross-Cutting,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.TransferHandlerTest,Presentation Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.UserPreferencesPanelTest,Cross-Cutting,0.25
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.UserPreferencesPanelTest,Presentation Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.UserPreferencesPanelTest,Domain Layer,0.25
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WallPanelTest,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WallPanelTest,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest,Service Layer,0.3333333333333333
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest,Service Layer,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest,Cross-Cutting,0.5
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$FirstStep,Presentation Layer,0.6
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$FirstStep,Service Layer,0.2
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$FirstStep,Cross-Cutting,0.2
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$FirstStepView,Presentation Layer,1.0
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$SecondStep,Presentation Layer,0.6
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$SecondStep,Service Layer,0.4
com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WizardControllerTest$ControllerTest$SecondStepView,Presentation Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.AspectRatio,Cross-Cutting,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.BackgroundImage,Domain Layer,0.9230769230769231
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.BackgroundImage,Service Layer,0.07692307692307693
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Baseboard,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Camera,Domain Layer,0.88
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Camera,Cross-Cutting,0.04
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Camera,Service Layer,0.08
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogDoorOrWindow,Domain Layer,0.8947368421052632
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogDoorOrWindow,Service Layer,0.10526315789473684
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogItem,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogLight,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,Domain Layer,0.9811320754716981
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,Cross-Cutting,0.018867924528301886
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogTexture,Domain Layer,0.9411764705882353
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogTexture,Cross-Cutting,0.058823529411764705
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CollectionChangeSupport,Service Layer,0.2
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CollectionChangeSupport,Domain Layer,0.8
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CollectionEvent,Cross-Cutting,0.2
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CollectionEvent,Domain Layer,0.8
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CollectionListener,Service Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass,Cross-Cutting,0.11538461538461539
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass,Domain Layer,0.8076923076923077
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass,Data Source Layer,0.038461538461538464
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass,Service Layer,0.038461538461538464
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass$GeographicPoint,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass$GeographicPoint,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Content,Data Source Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.DamagedHomeRecorderException,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.DimensionLine,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.DoorOrWindow,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Elevatable,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.FurnitureCatalog,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.FurnitureCatalog,Service Layer,0.375
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.FurnitureCatalog,Cross-Cutting,0.125
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.FurnitureCategory,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Home,Domain Layer,0.7524752475247525
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Home,Service Layer,0.2079207920792079
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Home,Data Source Layer,0.0297029702970297
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Home,Cross-Cutting,0.009900990099009901
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeApplication,Service Layer,0.3076923076923077
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeApplication,Domain Layer,0.38461538461538464
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeApplication,Cross-Cutting,0.3076923076923077
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeDescriptor,Domain Layer,0.75
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeDescriptor,Data Source Layer,0.25
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeDoorOrWindow,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeEnvironment,Domain Layer,0.7659574468085106
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeEnvironment,Data Source Layer,0.0425531914893617
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeEnvironment,Cross-Cutting,0.0425531914893617
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeEnvironment,Service Layer,0.14893617021276595
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeFurnitureGroup,Domain Layer,0.8387096774193549
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeFurnitureGroup,Service Layer,0.04838709677419355
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeFurnitureGroup,Cross-Cutting,0.11290322580645161
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeFurnitureGroup$LocationAndSizeChangeListener,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeFurnitureGroup$LocationAndSizeChangeListener,Service Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeLight,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeMaterial,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeObject,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePieceOfFurniture,Service Layer,0.02
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePieceOfFurniture,Domain Layer,0.97
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePieceOfFurniture,Presentation Layer,0.01
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePrint,Domain Layer,0.35714285714285715
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePrint,Cross-Cutting,0.6428571428571429
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeRecorder,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeRecorder,Data Source Layer,0.3333333333333333
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeTexture,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.IllegalHomonymException,Cross-Cutting,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.InterruptedRecorderException,Cross-Cutting,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Label,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Label,Presentation Layer,0.3
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Label,Service Layer,0.03333333333333333
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit,Cross-Cutting,0.21428571428571427
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit,Domain Layer,0.7142857142857143
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit,Presentation Layer,0.07142857142857142
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$MeterFamilyFormat,Domain Layer,0.25
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$MeterFamilyFormat,Cross-Cutting,0.75
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$SquareFootAreaFormatWithUnit,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$SquareFootAreaFormatWithUnit,Cross-Cutting,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$SquareMeterAreaFormatWithUnit,Cross-Cutting,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$SquareMeterAreaFormatWithUnit,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Level,Service Layer,0.047619047619047616
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Level,Domain Layer,0.9523809523809523
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Library,Service Layer,0.125
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Library,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Library,Data Source Layer,0.25
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Library,Cross-Cutting,0.125
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Light,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LightSource,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.NotEnoughSpaceRecorderException,Cross-Cutting,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.NotEnoughSpaceRecorderException,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.ObserverCamera,Domain Layer,0.8823529411764706
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.ObserverCamera,Service Layer,0.11764705882352941
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.PatternsCatalog,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.PieceOfFurniture,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Polyline,Domain Layer,0.9166666666666666
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Polyline,Service Layer,0.08333333333333333
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.RecorderException,Cross-Cutting,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Room,Domain Layer,0.9180327868852459
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Room,Service Layer,0.06557377049180328
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Room,Presentation Layer,0.01639344262295082
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Sash,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Selectable,Domain Layer,0.8
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Selectable,Service Layer,0.2
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.SelectionEvent,Domain Layer,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.SelectionEvent,Cross-Cutting,0.5
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.SelectionListener,Service Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TextStyle,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TextureImage,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TexturesCatalog,Domain Layer,0.75
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TexturesCatalog,Service Layer,0.25
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TexturesCategory,Domain Layer,1.0
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences,Domain Layer,0.4642857142857143
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences,Data Source Layer,0.10714285714285714
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences,Service Layer,0.2261904761904762
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences,Cross-Cutting,0.11904761904761904
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences,Presentation Layer,0.08333333333333333
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences$PrefixedResourceBundle,Cross-Cutting,0.6666666666666666
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences$PrefixedResourceBundle,Data Source Layer,0.3333333333333333
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Wall,Domain Layer,0.8888888888888888
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Wall,Service Layer,0.07936507936507936
com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Wall,Presentation Layer,0.031746031746031744
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.HomePluginController,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.HomePluginController,Service Layer,0.6666666666666666
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.Plugin,Domain Layer,0.3076923076923077
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.Plugin,Cross-Cutting,0.46153846153846156
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.Plugin,Service Layer,0.15384615384615385
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.Plugin,Data Source Layer,0.07692307692307693
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginAction,Cross-Cutting,0.3
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginAction,Service Layer,0.6
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginAction,Presentation Layer,0.1
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginManager,Service Layer,0.375
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginManager,Data Source Layer,0.375
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginManager,Domain Layer,0.25
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginManager$PluginLibrary,Data Source Layer,0.36363636363636365
com.eteks.sweethome3d.plugin,com.eteks.sweethome3d.plugin.PluginManager$PluginLibrary,Cross-Cutting,0.6363636363636364
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCommitSpinner,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCommitSpinner$SpinnerModuloNumberModel,Domain Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCommitSpinner$SpinnerModuloNumberModel,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCompleteTextField,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCompleteTextField$AutoCompleteDocument,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCompleteTextField$AutoCompleteDocument,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel$OriginImagePreviewComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel$ScaleImagePreviewComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.BaseboardChoiceComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.CatalogItemToolTip,Presentation Layer,0.8
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.CatalogItemToolTip,Cross-Cutting,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton,Presentation Layer,0.8333333333333334
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton,Service Layer,0.16666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton$ColorChart,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton$ColorCode,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton$GrayColorChart,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton$PaletteComboBox,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton$PalettesColorChooserPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ColorButton$RecentColorsPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.CompassPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ControllerAction,Service Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ControllerAction,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager,Data Source Layer,0.42857142857142855
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager,Domain Layer,0.2857142857142857
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager,Presentation Layer,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager,Service Layer,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager$DirectoryChooser,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager$DirectoryChooser,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager$DirectoryChooser$DirectoryNode,Data Source Layer,0.6
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FileContentManager$DirectoryChooser$DirectoryNode,Domain Layer,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FontNameComboBox,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$CatalogCellRenderer,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel,Service Layer,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel,Domain Layer,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel,Presentation Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel$FurnitureCatalogListener,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel$FurnitureCatalogListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$PreferencesChangeListener,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$PreferencesChangeListener,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,Data Source Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,Domain Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,Presentation Layer,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,Service Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogCellRenderer,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel,Service Layer,0.4444444444444444
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel,Domain Layer,0.4444444444444444
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel$CatalogFurnitureListener,Domain Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel$CatalogFurnitureListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable,Presentation Layer,0.36363636363636365
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable,Service Layer,0.18181818181818182
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable,Data Source Layer,0.36363636363636365
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable,Domain Layer,0.09090909090909091
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureFilter,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTableColumnModel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTableColumnModel$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTableColumnModel$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTreeTableModel,Service Layer,0.35
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTreeTableModel,Domain Layer,0.3
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTreeTableModel,Cross-Cutting,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTreeTableModel,Presentation Layer,0.15
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$TreeTableNameCellRenderer,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$TreeTableNameCellRenderer$PanelWithInformationIcon,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$UserPreferencesChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$UserPreferencesChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTransferHandler,Data Source Layer,0.25
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTransferHandler,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTransferHandler,Cross-Cutting,0.25
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HelpPane,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HelpPane$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HelpPane$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.Home3DAttributesPanel,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.Home3DAttributesPanel,Service Layer,0.5
