package,class,method,layer
org.jetuml.diagram.edges,org.jetuml.diagram.edges.UseCaseDependencyEdge,org.jetuml.diagram.edges.UseCaseDependencyEdge.getType(),Domain Layer
org.jetuml.diagram.edges,org.jetuml.diagram.edges.UseCaseDependencyEdge,org.jetuml.diagram.edges.UseCaseDependencyEdge.org.jetuml.diagram.edges.UseCaseDependencyEdge(),Domain Layer
org.jetuml.diagram.edges,org.jetuml.diagram.edges.UseCaseDependencyEdge,org.jetuml.diagram.edges.UseCaseDependencyEdge.org.jetuml.diagram.edges.UseCaseDependencyEdge(org.jetuml.diagram.edges.UseCaseDependencyEdge$Type),Domain Layer
org.jetuml.diagram.edges,org.jetuml.diagram.edges.UseCaseDependencyEdge$Type,org.jetuml.diagram.edges.UseCaseDependencyEdge$Type.getLabel(),Domain Layer
org.jetuml.diagram.edges,org.jetuml.diagram.edges.UseCaseGeneralizationEdge,org.jetuml.diagram.edges.UseCaseGeneralizationEdge.org.jetuml.diagram.edges.UseCaseGeneralizationEdge(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,"org.jetuml.diagram.nodes.AbstractNode.addChild(int,org.jetuml.diagram.Node)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.addChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.allowsAsChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.clone(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.getChildren(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.getParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.hasParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.link(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.moveTo(org.jetuml.geom.Point),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.org.jetuml.diagram.nodes.AbstractNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.placeLast(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.position(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.removeChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.requiresParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.toString(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,"org.jetuml.diagram.nodes.AbstractNode.translate(int,int)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractNode,org.jetuml.diagram.nodes.AbstractNode.unlink(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractPackageNode,org.jetuml.diagram.nodes.AbstractPackageNode.getParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractPackageNode,org.jetuml.diagram.nodes.AbstractPackageNode.hasParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractPackageNode,org.jetuml.diagram.nodes.AbstractPackageNode.link(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractPackageNode,org.jetuml.diagram.nodes.AbstractPackageNode.org.jetuml.diagram.nodes.AbstractPackageNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.AbstractPackageNode,org.jetuml.diagram.nodes.AbstractPackageNode.unlink(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ActorNode,org.jetuml.diagram.nodes.ActorNode.org.jetuml.diagram.nodes.ActorNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.clone(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.getParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.hasParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.isOpenBottom(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.link(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.org.jetuml.diagram.nodes.CallNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.requiresParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.setOpenBottom(boolean),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.toString(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.CallNode,org.jetuml.diagram.nodes.CallNode.unlink(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ClassNode,org.jetuml.diagram.nodes.ClassNode.getAttributes(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ClassNode,org.jetuml.diagram.nodes.ClassNode.org.jetuml.diagram.nodes.ClassNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ClassNode,org.jetuml.diagram.nodes.ClassNode.setAttributes(java.lang.String),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.getParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.getValue(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.hasParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.link(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.org.jetuml.diagram.nodes.FieldNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.requiresParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.setValue(java.lang.String),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FieldNode,org.jetuml.diagram.nodes.FieldNode.unlink(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.FinalStateNode,org.jetuml.diagram.nodes.FinalStateNode.org.jetuml.diagram.nodes.FinalStateNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,"org.jetuml.diagram.nodes.ImplicitParameterNode.addChild(int,org.jetuml.diagram.Node)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.addChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.allowsAsChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.clone(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.getChildren(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.org.jetuml.diagram.nodes.ImplicitParameterNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.removeChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ImplicitParameterNode,org.jetuml.diagram.nodes.ImplicitParameterNode.toString(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.InitialStateNode,org.jetuml.diagram.nodes.InitialStateNode.org.jetuml.diagram.nodes.InitialStateNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.InterfaceNode,org.jetuml.diagram.nodes.InterfaceNode.org.jetuml.diagram.nodes.InterfaceNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.NamedNode,org.jetuml.diagram.nodes.NamedNode.getName(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.NamedNode,org.jetuml.diagram.nodes.NamedNode.org.jetuml.diagram.nodes.NamedNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.NamedNode,org.jetuml.diagram.nodes.NamedNode.setName(java.lang.String),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.NoteNode,org.jetuml.diagram.nodes.NoteNode.org.jetuml.diagram.nodes.NoteNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,"org.jetuml.diagram.nodes.ObjectNode.addChild(int,org.jetuml.diagram.Node)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,org.jetuml.diagram.nodes.ObjectNode.addChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,org.jetuml.diagram.nodes.ObjectNode.allowsAsChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,org.jetuml.diagram.nodes.ObjectNode.clone(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,org.jetuml.diagram.nodes.ObjectNode.getChildren(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,org.jetuml.diagram.nodes.ObjectNode.org.jetuml.diagram.nodes.ObjectNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,org.jetuml.diagram.nodes.ObjectNode.removeChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.ObjectNode,"org.jetuml.diagram.nodes.ObjectNode.translate(int,int)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageDescriptionNode,org.jetuml.diagram.nodes.PackageDescriptionNode.clone(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageDescriptionNode,org.jetuml.diagram.nodes.PackageDescriptionNode.getContents(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageDescriptionNode,org.jetuml.diagram.nodes.PackageDescriptionNode.org.jetuml.diagram.nodes.PackageDescriptionNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageDescriptionNode,org.jetuml.diagram.nodes.PackageDescriptionNode.setContents(java.lang.String),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,"org.jetuml.diagram.nodes.PackageNode.addChild(int,org.jetuml.diagram.Node)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,org.jetuml.diagram.nodes.PackageNode.addChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,org.jetuml.diagram.nodes.PackageNode.allowsAsChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,org.jetuml.diagram.nodes.PackageNode.clone(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,org.jetuml.diagram.nodes.PackageNode.getChildren(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,org.jetuml.diagram.nodes.PackageNode.org.jetuml.diagram.nodes.PackageNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,org.jetuml.diagram.nodes.PackageNode.removeChild(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PackageNode,"org.jetuml.diagram.nodes.PackageNode.translate(int,int)",Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.PointNode,org.jetuml.diagram.nodes.PointNode.org.jetuml.diagram.nodes.PointNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.StateNode,org.jetuml.diagram.nodes.StateNode.org.jetuml.diagram.nodes.StateNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.getAttributes(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.getMethods(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.getParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.hasParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.link(org.jetuml.diagram.Node),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.org.jetuml.diagram.nodes.TypeNode(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.requiresParent(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.setMethods(java.lang.String),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.TypeNode,org.jetuml.diagram.nodes.TypeNode.unlink(),Domain Layer
org.jetuml.diagram.nodes,org.jetuml.diagram.nodes.UseCaseNode,org.jetuml.diagram.nodes.UseCaseNode.org.jetuml.diagram.nodes.UseCaseNode(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.AbstractDiagramValidator,org.jetuml.diagram.validator.AbstractDiagramValidator.diagram(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.AbstractDiagramValidator,org.jetuml.diagram.validator.AbstractDiagramValidator.validate(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.ClassDiagramValidator,org.jetuml.diagram.validator.ClassDiagramValidator.org.jetuml.diagram.validator.ClassDiagramValidator(org.jetuml.diagram.Diagram),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.DiagramValidator,org.jetuml.diagram.validator.DiagramValidator.isValid(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.DiagramValidator,org.jetuml.diagram.validator.DiagramValidator.validate(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.EdgeConstraint,"org.jetuml.diagram.validator.EdgeConstraint.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.ObjectDiagramValidator,org.jetuml.diagram.validator.ObjectDiagramValidator.org.jetuml.diagram.validator.ObjectDiagramValidator(org.jetuml.diagram.Diagram),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.SequenceDiagramValidator,org.jetuml.diagram.validator.SequenceDiagramValidator.org.jetuml.diagram.validator.SequenceDiagramValidator(org.jetuml.diagram.Diagram),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.StateDiagramValidator,org.jetuml.diagram.validator.StateDiagramValidator.org.jetuml.diagram.validator.StateDiagramValidator(org.jetuml.diagram.Diagram),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.UseCaseDiagramValidator,org.jetuml.diagram.validator.UseCaseDiagramValidator.org.jetuml.diagram.validator.UseCaseDiagramValidator(org.jetuml.diagram.Diagram),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.Violation,org.jetuml.diagram.validator.Violation.description(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.Violation,org.jetuml.diagram.validator.Violation.isSemantic(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.Violation,org.jetuml.diagram.validator.Violation.isStructural(),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.Violation,org.jetuml.diagram.validator.Violation.newSemanticViolation(org.jetuml.diagram.validator.EdgeConstraint),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.Violation,org.jetuml.diagram.validator.Violation.newStructuralViolation(java.lang.String),Domain Layer
org.jetuml.diagram.validator,org.jetuml.diagram.validator.Violation,org.jetuml.diagram.validator.Violation.toString(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintCallEdgeBetweenCallNodes,org.jetuml.diagram.validator.constraints.ConstraintCallEdgeBetweenCallNodes.org.jetuml.diagram.validator.constraints.ConstraintCallEdgeBetweenCallNodes(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintCallEdgeBetweenCallNodes,"org.jetuml.diagram.validator.constraints.ConstraintCallEdgeBetweenCallNodes.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintMaxNumberOfEdgesOfGivenTypeBetweenNodes,org.jetuml.diagram.validator.constraints.ConstraintMaxNumberOfEdgesOfGivenTypeBetweenNodes.org.jetuml.diagram.validator.constraints.ConstraintMaxNumberOfEdgesOfGivenTypeBetweenNodes(int),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintMaxNumberOfEdgesOfGivenTypeBetweenNodes,"org.jetuml.diagram.validator.constraints.ConstraintMaxNumberOfEdgesOfGivenTypeBetweenNodes.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintMaxOneCaller,org.jetuml.diagram.validator.constraints.ConstraintMaxOneCaller.org.jetuml.diagram.validator.constraints.ConstraintMaxOneCaller(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintMaxOneCaller,"org.jetuml.diagram.validator.constraints.ConstraintMaxOneCaller.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoCombinedAssociationAggregation,org.jetuml.diagram.validator.constraints.ConstraintNoCombinedAssociationAggregation.org.jetuml.diagram.validator.constraints.ConstraintNoCombinedAssociationAggregation(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoCombinedAssociationAggregation,"org.jetuml.diagram.validator.constraints.ConstraintNoCombinedAssociationAggregation.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoDirectCyclesForEdgeType,org.jetuml.diagram.validator.constraints.ConstraintNoDirectCyclesForEdgeType.org.jetuml.diagram.validator.constraints.ConstraintNoDirectCyclesForEdgeType(java.lang.Class),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoDirectCyclesForEdgeType,"org.jetuml.diagram.validator.constraints.ConstraintNoDirectCyclesForEdgeType.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToNoteExceptNoteEdge,org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToNoteExceptNoteEdge.org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToNoteExceptNoteEdge(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToNoteExceptNoteEdge,"org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToNoteExceptNoteEdge.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToPointExceptNoteEdge,org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToPointExceptNoteEdge.org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToPointExceptNoteEdge(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToPointExceptNoteEdge,"org.jetuml.diagram.validator.constraints.ConstraintNoEdgeToPointExceptNoteEdge.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoSelfEdgeForEdgeType,org.jetuml.diagram.validator.constraints.ConstraintNoSelfEdgeForEdgeType.org.jetuml.diagram.validator.constraints.ConstraintNoSelfEdgeForEdgeType(java.lang.Class),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintNoSelfEdgeForEdgeType,"org.jetuml.diagram.validator.constraints.ConstraintNoSelfEdgeForEdgeType.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintReturnEdgeBetweenCallNodes,org.jetuml.diagram.validator.constraints.ConstraintReturnEdgeBetweenCallNodes.org.jetuml.diagram.validator.constraints.ConstraintReturnEdgeBetweenCallNodes(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintReturnEdgeBetweenCallNodes,"org.jetuml.diagram.validator.constraints.ConstraintReturnEdgeBetweenCallNodes.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintReturnsToCaller,org.jetuml.diagram.validator.constraints.ConstraintReturnsToCaller.org.jetuml.diagram.validator.constraints.ConstraintReturnsToCaller(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintReturnsToCaller,"org.jetuml.diagram.validator.constraints.ConstraintReturnsToCaller.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidCollaborationEdge,org.jetuml.diagram.validator.constraints.ConstraintValidCollaborationEdge.org.jetuml.diagram.validator.constraints.ConstraintValidCollaborationEdge(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidCollaborationEdge,"org.jetuml.diagram.validator.constraints.ConstraintValidCollaborationEdge.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Service Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidNoteEdge,org.jetuml.diagram.validator.constraints.ConstraintValidNoteEdge.org.jetuml.diagram.validator.constraints.ConstraintValidNoteEdge(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidNoteEdge,"org.jetuml.diagram.validator.constraints.ConstraintValidNoteEdge.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidReferenceEdge,org.jetuml.diagram.validator.constraints.ConstraintValidReferenceEdge.org.jetuml.diagram.validator.constraints.ConstraintValidReferenceEdge(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidReferenceEdge,"org.jetuml.diagram.validator.constraints.ConstraintValidReferenceEdge.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeEndNode,org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeEndNode.org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeEndNode(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeEndNode,"org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeEndNode.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeStartNode,org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeStartNode.org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeStartNode(),Domain Layer
org.jetuml.diagram.validator.constraints,org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeStartNode,"org.jetuml.diagram.validator.constraints.ConstraintValidTransitionEdgeStartNode.satisfied(org.jetuml.diagram.Edge,org.jetuml.diagram.Diagram)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Conversions,org.jetuml.geom.Conversions.toPoint(javafx.geometry.Point2D),Domain Layer
org.jetuml.geom,org.jetuml.geom.Conversions,org.jetuml.geom.Conversions.toPoint2D(org.jetuml.geom.Point),Domain Layer
org.jetuml.geom,org.jetuml.geom.Conversions,org.jetuml.geom.Conversions.toRectangle(javafx.geometry.Bounds),Presentation Layer
org.jetuml.geom,org.jetuml.geom.Conversions,org.jetuml.geom.Conversions.toRectangle(javafx.geometry.Rectangle2D),Data Source Layer
org.jetuml.geom,org.jetuml.geom.Dimension,org.jetuml.geom.Dimension.equals(java.lang.Object),Domain Layer
org.jetuml.geom,org.jetuml.geom.Dimension,org.jetuml.geom.Dimension.hashCode(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Dimension,org.jetuml.geom.Dimension.height(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Dimension,"org.jetuml.geom.Dimension.include(int,int)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Dimension,"org.jetuml.geom.Dimension.org.jetuml.geom.Dimension(int,int)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Dimension,org.jetuml.geom.Dimension.toString(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Dimension,org.jetuml.geom.Dimension.width(),Domain Layer
